References,condition,Description,ID,Result,Policy ID,Rationale,command,Remediation,Reason,Title,Compliance,Rules
,all,"This setting configures the launch of all apps from the Microsoft Store that came pre-installed or were downloaded. The recommended state for this setting is: Disabled. Note: This policy setting only applies to Windows 10 Enterprise and Windows 10 Education editions. Note #2: The name of this setting and the Enabled/Disabled values are incorrectly worded - logically, the title implies that configuring it to Enabled will disable all apps from the Microsoft Store, and configuring it to Disabled will enable all apps from the Microsoft Store. The opposite is true (and is consistent with the GPME help text). This is a logical wording mistake by Microsoft in the Administrative Template.",26439,failed,cis_win11_enterprise,"The Store service is a retail outlet built into Windows, primarily for consumer use. In an enterprise managed environment the IT department should be managing the installation of all applications to reduce the risk of the installation of vulnerable software.",,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Store\Disable all apps from Microsoft Store Note: This Group Policy path is provided by the Group Policy template WindowsStore.admx/adml that is included with the Microsoft Windows 10 Release 1511 Administrative Templates (or newer). Note #2: In older Microsoft Windows Administrative Templates, this setting was initially named Disable all apps from Windows Store, but it was renamed starting with the Windows 10 Release 1803 Administrative Templates.",,Ensure 'Disable all apps from Microsoft Store' is set to 'Disabled'.,"[{""key"":""cis"",""value"":""18.10.65.1""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""cis_csc_v8"",""value"":""2.5""},{""key"":""cmmc_v2.0"",""value"":""CM.L2-3.4.6,CM.L2-3.4.7,CM.L2-3.4.8,CM.L2-3.4.9""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""},{""key"":""nist_sp_800-53"",""value"":""CM-7(5)""},{""key"":""pci_dss_v4.0"",""value"":""1.2.5,2.2.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> DisableStoreApps"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> DisableStoreApps -> 1"",""type"":""registry""}]"
https://learn.microsoft.com/en-us/microsoft-store/manage-access-to-private-store,all,"This policy setting denies access to the retail catalog in the Microsoft Store, but displays the private store. The recommended state for this setting is: Enabled.",26440,failed,cis_win11_enterprise,Allowing the private store will allow an organization to control the apps that users have access to add to a system. This will help ensure that unapproved malicious apps are not running on a system.,,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Store\Only display the private store within the Microsoft Store Note: This Group Policy path is provided by the Group Policy template WindowsStore.admx/adml that is included with the Microsoft Windows 10 Release 1607 Administrative Templates (or newer). Note #2: In older Microsoft Windows Administrative Templates, this setting was initially named Only display the private store within the Windows Store app, but it was renamed starting with the Windows 10 Release 1803 Administrative Templates.",,Ensure 'Only display the private store within the Microsoft Store' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.65.2""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""cis_csc_v8"",""value"":""2.5""},{""key"":""cmmc_v2.0"",""value"":""CM.L2-3.4.6,CM.L2-3.4.7,CM.L2-3.4.8,CM.L2-3.4.9""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""},{""key"":""nist_sp_800-53"",""value"":""CM-7(5)""},{""key"":""pci_dss_v4.0"",""value"":""1.2.5,2.2.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> RequirePrivateStoreOnly"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> RequirePrivateStoreOnly -> 1"",""type"":""registry""}]"
,all,Enables or disables the Microsoft Store offer to update to the latest version of Windows. The recommended state for this setting is: Enabled.,26442,failed,cis_win11_enterprise,Unplanned OS upgrades can lead to more preventable support calls. The IT department should be managing and approving all upgrades and updates.,,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Store\Turn off the offer to update to the latest version of Windows Note: This Group Policy path is provided by the Group Policy template WinStoreUI.admx/adml that is included with the Microsoft Windows 8.1 & Server 2012 R2 Administrative Templates, or by the Group Policy template WindowsStore.admx/adml that is included with the Microsoft Windows 10 Release 1511 Administrative Templates (or newer).",,Ensure 'Turn off the offer to update to the latest version of Windows' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.65.4""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> DisableOSUpgrade"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> DisableOSUpgrade -> 1"",""type"":""registry""}]"
"https://docs.microsoft.com/en-us/windows/client-management/group-policies-for-enterprise-and-education-editions,https://support.microsoft.com/en-us/help/3135657/can-t-disable-windows-store-in-windows-10-pro-through-group-policy",all,"This setting denies or allows access to the Store application. The recommended state for this setting is: Enabled. Note: Per Microsoft TechNet and MSKB 3135657, this policy setting does not apply to any Windows 10 editions other than Enterprise and Education.",26443,failed,cis_win11_enterprise,Only applications approved by an IT department should be installed. Allowing users to install third-party applications can lead to missed patches and potential zero day vulnerabilities.,,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Store\Turn off the Store application Note: This Group Policy path is provided by the Group Policy template WinStoreUI.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non-R2) Administrative Templates, or by the Group Policy template WindowsStore.admx/adml that is included with the Microsoft Windows 10 Release 1511 Administrative Templates (or newer).",,Ensure 'Turn off the Store application' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.65.5""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""cis_csc_v8"",""value"":""2.5""},{""key"":""cmmc_v2.0"",""value"":""CM.L2-3.4.6,CM.L2-3.4.7,CM.L2-3.4.8,CM.L2-3.4.9""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""},{""key"":""nist_sp_800-53"",""value"":""CM-7(5)""},{""key"":""pci_dss_v4.0"",""value"":""1.2.5,2.2.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> RemoveWindowsStore"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsStore -> RemoveWindowsStore -> 1"",""type"":""registry""}]"
,all,"This policy setting specifies whether the Widgets feature is allowed on the device. The Widgets feature provides information such as, weather, news, sports, stocks, traffic, and entertainment (not an inclusive list). The recommended state for this setting is: Disabled.",26444,failed,cis_win11_enterprise,"Due to privacy concerns, apps and features such as Widgets on the Windows taskbar should be treated as a possible security risk due to the potential of data being sent back to third-parties, such as Microsoft.",,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Widgets\Allow widgets Note: This Group Policy path is provided by the Group Policy template NewsAndInterests.admx/adml that is included with the Microsoft Windows 11 Release 21H2 Administrative Templates (or newer).",,Ensure 'Allow widgets' is set to 'Disabled'.,"[{""key"":""cis"",""value"":""18.10.71.1""},{""key"":""cis_csc_v8"",""value"":""4.8""},{""key"":""cmmc_v2.0"",""value"":""CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6""},{""key"":""pci_dss_v3.2.1"",""value"":""1.1.6,1.2.1,2.2.2,2.2.5""},{""key"":""pci_dss_v4.0"",""value"":""1.2.5,2.2.4,6.4.1""},{""key"":""soc_2"",""value"":""CC6.3,CC6.6""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Dsh"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Dsh -> AllowNewsAndInterests"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Dsh -> AllowNewsAndInterests -> 0"",""type"":""registry""}]"
https://learn.microsoft.com/en-us/windows/security/operating-system-security/virus-and-threat-protection/microsoft-defender-smartscreen/enhanced-phishing-protection?tabs=intune,all,"This policy setting determines whether Enhanced Phishing Protection can collect additional information such as content displayed, sounds played, and application memory when users enter their work or school password into a suspicious website or app. The recommended state for this setting is: Enabled. Note: Per Microsoft, this information is used only for security purposes and helps SmartScreen determine whether the website or app is malicious.",26445,failed,cis_win11_enterprise,Collection of this data assists Microsoft Defender SmartScreen in determining whether the user entered their work or school password into a suspicious website or app.,,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Defender SmartScreen\Enhanced Phishing Protection\Automatic Data Collection This Group Policy path may not exist by default. It is provided by the Group Policy template WebThreatDefense.admx/adml that is included with the Microsoft Windows 11 Release 23H2 Administrative Templates (or newer).",,Ensure 'Automatic Data Collection' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.75.1.1""},{""key"":""cis_csc_v7"",""value"":""8.3""},{""key"":""cis_csc_v8"",""value"":""10.5""},{""key"":""nist_sp_800-53"",""value"":""SI-16""},{""key"":""pci_dss_v3.2.1"",""value"":""1.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> CaptureThreatWindow"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> CaptureThreatWindow -> 1"",""type"":""registry""}]"
https://learn.microsoft.com/en-us/windows/security/threat-protection/microsoft-defender-smartscreen/phishing-protection-microsoft-defender-smartscreen?tabs=intune,all,"This policy setting determines whether Enhanced Phishing Protection in Microsoft Defender SmartScreen warns users if they type their work or school password into one of the following malicious scenarios: into a reported phishing site, into a Microsoft login URL with an invalid certificate, or into an application connecting to either a reported phishing site or a Microsoft login URL with an invalid certificate. The recommended state for this setting is: Enabled. Note: This setting only applies to Microsoft Accounts (computer or browser login) while using Microsoft Windows 11 and not on-prem domain-joined accounts.",26446,failed,cis_win11_enterprise,Users will receive a pop-up notification if they try to access a website that is being blocked by Windows Defender SmartScreen. This assists users in making informed decisions about why the website is being blocked and whether to continue to it.,,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Defender SmartScreen\Enhanced Phishing Protection\Notify Malicious Note: This Group Policy path is provided by the Group Policy template WebThreatDefense.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v1.0 (or newer).",,Ensure 'Notify Malicious' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.75.1.2""},{""key"":""cis_csc_v7"",""value"":""8.3""},{""key"":""cis_csc_v8"",""value"":""10.5""},{""key"":""nist_sp_800-53"",""value"":""SI-16""},{""key"":""pci_dss_v3.2.1"",""value"":""1.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> NotifyMalicious"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> NotifyMalicious -> 1"",""type"":""registry""}]"
https://learn.microsoft.com/en-us/windows/security/threat-protection/microsoft-defender-smartscreen/phishing-protection-microsoft-defender-smartscreen?tabs=gpo,all,This policy setting determines whether Enhanced Phishing Protection in Microsoft Defender SmartScreen warns users if they reuse their work or school password. The recommended state for this setting is: Enabled. Note: This setting only applies to Microsoft Accounts (computer or browser login) while using Microsoft Windows 11 and not on prem domain-joined accounts.,26447,failed,cis_win11_enterprise,"Users will be alerted if they try to use a password that has been exposed in a known data breach. This can help reduce the risk of password-related security incidents, such as unauthorized access to online accounts, and can encourage users to choose strong and unique passwords.",,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Defender SmartScreen\Enhanced Phishing Protection\Notify Password Reuse Note: This Group Policy path is provided by the Group Policy template WebThreatDefense.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v1.0 (or newer).",,Ensure 'Notify Password Reuse' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.75.1.3""},{""key"":""cis_csc_v7"",""value"":""8.3""},{""key"":""cis_csc_v8"",""value"":""10.5""},{""key"":""nist_sp_800-53"",""value"":""SI-16""},{""key"":""pci_dss_v3.2.1"",""value"":""1.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> NotifyPasswordReuse"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> NotifyPasswordReuse -> 1"",""type"":""registry""}]"
https://learn.microsoft.com/en-us/windows/security/threat-protection/microsoft-defender-smartscreen/phishing-protection-microsoft-defender-smartscreen?tabs=gpo,all,"This policy setting determines whether Enhanced Phishing Protection in Microsoft Defender SmartScreen warns users if they type their work or school passwords in Notepad, WordPad, or M365 Office apps like OneNote, Word, Excel, etc. The recommended state for this setting is: Enabled. Note: This setting only applies to Microsoft Accounts (computer or browser login) while using Microsoft Windows 11 and not on prem domain-joined accounts.",26448,failed,cis_win11_enterprise,"Users will be warned if they store their password in Notepad or Microsoft 365 Office Apps. This can help reduce the risk of security incidents, such as data theft or data loss. Storing credentials in plain text allows for anyone who has authorized or unauthorized access to the system to obtain them.",,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Defender SmartScreen\Enhanced Phishing Protection\Notify Unsafe App Note: This Group Policy path is provided by the Group Policy template WebThreatDefense.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v1.0 (or newer).",,Ensure 'Notify Unsafe App' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.75.1.4""},{""key"":""cis_csc_v7"",""value"":""8.3""},{""key"":""cis_csc_v8"",""value"":""10.5""},{""key"":""nist_sp_800-53"",""value"":""SI-16""},{""key"":""pci_dss_v3.2.1"",""value"":""1.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> NotifyUnsafeApp"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> NotifyUnsafeApp -> 1"",""type"":""registry""}]"
https://learn.microsoft.com/en-us/windows/security/threat-protection/microsoft-defender-smartscreen/phishing-protection-microsoft-defender-smartscreen?tabs=gpo,all,"This policy setting determines whether Enhanced Phishing Protection is in audit mode. This allows notifications to be sent to users regarding unsafe password events. Additionally, Enhanced Phishing Protection captures unsafe password entry events and sends diagnostic data through Microsoft Defender. The recommended state for this setting is: Enabled. Note: This setting only applies to Microsoft accounts (computer or browser login) while using Microsoft Windows 11 and not on-prem domain-joined accounts.",26449,failed,cis_win11_enterprise,"Allowing Enhanced Phishing Protection the ability to warn users about unsafe password use could prevent phishing attempts and (credential) data loss. In addition, the Microsoft 365 Defender Portal provides valuable phishing sensor data found in the environment.",,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Defender SmartScreen\Enhanced Phishing Protection\Service Enabled Note: This Group Policy path is provided by the Group Policy template WebThreatDefense.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v1.0 (or newer).",,Ensure 'Service Enabled' is set to 'Enabled'.,"[{""key"":""cis"",""value"":""18.10.75.1.5""},{""key"":""cis_csc_v7"",""value"":""8.3""},{""key"":""cis_csc_v8"",""value"":""10.5""},{""key"":""nist_sp_800-53"",""value"":""SI-16""},{""key"":""pci_dss_v3.2.1"",""value"":""1.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> ServiceEnabled"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\WTDS\\Components -> ServiceEnabled -> 1"",""type"":""registry""}]"
https://learn.microsoft.com/en-us/windows/security/threat-protection/microsoft-defender-smartscreen/microsoft-defender-smartscreen-overview,all,This policy setting allows you to manage the behavior of Windows Defender SmartScreen. Windows Defender SmartScreen helps keep PCs safer by warning users before running unrecognized programs downloaded from the Internet. Some information is sent to Microsoft about files and programs run on PCs with this feature enabled. The recommended state for this setting is: Enabled: Warn and prevent bypass.,26450,failed,cis_win11_enterprise,"Windows Defender SmartScreen helps keep PCs safer by warning users before running unrecognized programs downloaded from the Internet. However, due to the fact that some information is sent to Microsoft about files and programs run on PCs some organizations may prefer to disable it.",,"To establish the recommended configuration via GP, set the following UI path to Enabled: Warn and prevent bypass: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Defender SmartScreen\Explorer\Configure Windows Defender SmartScreen Note: This Group Policy path is provided by the Group Policy template WindowsExplorer.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non-R2) Administrative Templates (or newer). Note #2: In older Microsoft Windows Administrative Templates, this setting was initially named Configure Windows SmartScreen, but it was renamed starting with the Windows 10 Release 1703 Administrative Templates.",,Ensure 'Configure Windows Defender SmartScreen' is set to 'Enabled: Warn and prevent bypass'.,"[{""key"":""cis"",""value"":""18.10.75.2.1""},{""key"":""cis_csc_v7"",""value"":""8.3""},{""key"":""cis_csc_v8"",""value"":""10.5""},{""key"":""nist_sp_800-53"",""value"":""SI-16""},{""key"":""pci_dss_v3.2.1"",""value"":""1.4""},{""key"":""soc_2"",""value"":""CC6.8""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> EnableSmartScreen"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> EnableSmartScreen -> 1"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> ShellSmartScreenLevel"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> ShellSmartScreenLevel -> Block"",""type"":""registry""}]"
,all,This setting enables or disables the Windows Game Recording and Broadcasting features. The recommended state for this setting is: Disabled.,26451,failed,cis_win11_enterprise,"If this setting is allowed, users could record and broadcast session info to external sites, which is both a risk of accidentally exposing sensitive company data (on-screen) outside the company as well as a privacy concern.",,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Game Recording and Broadcasting\Enables or disables Windows Game Recording and Broadcasting Note: This Group Policy path is provided by the Group Policy template GameDVR.admx/adml that is included with the Microsoft Windows 10 RTM (Release 1507) Administrative Templates (or newer).",,Ensure 'Enables or disables Windows Game Recording and Broadcasting' is set to 'Disabled'.,"[{""key"":""cis"",""value"":""18.10.77.1""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""cis_csc_v8"",""value"":""4.8""},{""key"":""cmmc_v2.0"",""value"":""CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""},{""key"":""pci_dss_v3.2.1"",""value"":""1.1.6,1.2.1,2.2.2,2.2.5""},{""key"":""pci_dss_v4.0"",""value"":""1.2.5,2.2.4,6.4.1""},{""key"":""soc_2"",""value"":""CC6.3,CC6.6""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\GameDVR"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\GameDVR -> AllowGameDVR"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\GameDVR -> AllowGameDVR -> 0"",""type"":""registry""}]"
,all,This policy setting determines whether suggested apps in Windows Ink Workspace are allowed. The recommended state for this setting is: Disabled.,26453,failed,cis_win11_enterprise,This Microsoft feature is designed to collect data and suggest apps based on that data collected. Disabling this setting will help ensure your data is not shared with any third party.,,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Ink Workspace\Allow suggested apps in Windows Ink Workspace Note: This Group Policy path is provided by the Group Policy template WindowsInkWorkspace.admx/adml that is included with the Microsoft Windows 10 Release 1607 & Server 2016 Administrative Templates (or newer).",,Ensure 'Allow suggested apps in Windows Ink Workspace' is set to 'Disabled'.,"[{""key"":""cis"",""value"":""18.10.79.1""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsInkWorkspace"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsInkWorkspace -> AllowSuggestedAppsInWindowsInkWorkspace"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsInkWorkspace -> AllowSuggestedAppsInWindowsInkWorkspace -> 0"",""type"":""registry""}]"
,all,"This policy setting determines whether Windows Ink items are allowed above the lock screen. The recommended state for this setting is: Enabled: On, but disallow access above lock OR Enabled: Disabled.",26454,failed,cis_win11_enterprise,"Allowing any apps to be accessed while system is locked is not recommended. If this feature is permitted, it should only be accessible once a user authenticates with the proper credentials.",,"To establish the recommended configuration via GP, set the following UI path to Enabled: On, but disallow access above lock OR Enabled: Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Ink Workspace\Allow Windows Ink Workspace Note: This Group Policy path is provided by the Group Policy template WindowsInkWorkspace.admx/adml that is included with the Microsoft Windows 10 Release 1607 & Server 2016 Administrative Templates (or newer).",,"Ensure 'Allow Windows Ink Workspace' is set to 'Enabled: On, but disallow access above lock' OR 'Enabled: Disabled'.","[{""key"":""cis"",""value"":""18.10.79.2""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsInkWorkspace"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsInkWorkspace -> AllowWindowsInkWorkspace"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\WindowsInkWorkspace -> AllowWindowsInkWorkspace -> r:^0$|^1$"",""type"":""registry""}]"
"https://techcommunity.microsoft.com/t5/microsoft-security-baselines/windows-11-version-22h2-security-baseline/ba-p/3632520,https://learn.microsoft.com/en-us/windows/win32/secauthn/multiple-provider-router",all,This policy setting controls whether winlogon sends Multiple Provider Router (MPR) notifications. MPR handles communication between the Windows operating system and the installed network providers. MPR checks the registry to determine which providers are installed on the system and the order they are cycled through. The recommended state for this setting is: Disabled.,26458,failed,cis_win11_enterprise,"MPR is a legacy utility that provides notifications to registered credential managers or network providers when there is a logon event or a password change event. Although this functionality can be used by legitimate applications, it can also be abused by attackers to harvest logon information.",,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Windows Logon Options\Enable MPR notifications for the system Note: This Group Policy path is provided by the Group Policy template WinLogon.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v1.0 (or newer).",,Ensure 'Enable MPR notifications for the system' is set to 'Disabled'.,"[{""key"":""cis"",""value"":""18.10.81.1""},{""key"":""cis_csc_v7"",""value"":""9.2""},{""key"":""cis_csc_v8"",""value"":""4.8""},{""key"":""cmmc_v2.0"",""value"":""CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6""},{""key"":""iso_27001-2013"",""value"":""A.13.1.3""},{""key"":""pci_dss_v3.2.1"",""value"":""1.1.6,1.2.1,2.2.2,2.2.5""},{""key"":""pci_dss_v4.0"",""value"":""1.2.5,2.2.4,6.4.1""},{""key"":""soc_2"",""value"":""CC6.3,CC6.6""}]","[{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System -> EnableMPR"",""type"":""registry""},{""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System -> EnableMPR -> 0"",""type"":""registry""}]"
